observed,computed
2.7,4.092580203644118
2.6,4.101683345910499
2.9,4.416034574495389
1.9,2.0729853719551294
2.8,4.006831938751606
3.3,4.68095514387677
2.9,4.015814220493779
3.1,4.26808790772258
2.8,3.8850091429187255
3.1,4.066269241473629
3.5,4.471447749281406
3.6,4.577449404124837
2.4,3.0035045915523293
2.2,2.372969476558512
2.3,2.7130222116494602
2.2,2.6620352263304774
2.2,2.445229601768456
2.5,2.511572843544569
1.9,1.7764977125317323
0.8,-0.3000784101746746
0.8,-0.5144860356917307
0.3,-1.6839618453953824
1.4,1.0327344389674034
2.2,2.4313596590381867
2.6,3.210469008125306
2.6,2.871347918278875
1.9,1.6973477225667812
1.9,1.6786298565551352
1.4,0.826595276392487
1.1,-0.23801703425656345
0.9,-0.19182133307196692
2.3,3.0410493980385502
1.0,0.909246509606364
1.6,2.3563281607734896
1.7,2.5267103071216566
1.7,2.471651344188197
1.4,1.8846830509366799
1.7,2.195175323395302
1.7,2.435291336520955
1.3,1.4528571800954246
1.3,0.8991026148790593
1.4,0.9153626479097996
1.2,1.035220220564494
1.5,2.0487481955194005
0.0,-3.5223930594944926
0.1,-2.8025417480726116
0.9,-0.19048404961002463
0.9,0.7732198129303549
1.3,1.4836429137574425
1.2,1.5652401616839995
1.3,1.3968792821128426
1.1,0.9080719576547625
1.3,1.204068734138065
0.3,-2.142788383422166
0.6,-0.7031356290637076
0.5,-0.4376565308183017
0.0,-3.776567102477777
0.0,-3.0964203779717767
0.1,-2.480052815042954
0.1,-2.8403782301302387
0.3,-1.7346603567794432
0.2,-2.4157402039862186
0.8,0.43142792363678933
0.3,-1.8090715331673577
0.2,-1.7956432529326454
1.0,0.9897659499637886
1.3,1.5082459319174049
0.7,-1.1958082805606254
0.6,-0.46937348429403375
1.2,1.6362480034637366
0.8,0.4555252072730285
0.8,0.33874517938188936
0.9,0.4652604154677409
1.5,1.257311894045361
1.4,1.0581096184476908
1.5,1.9341934447256934
1.3,1.217725551226775
1.7,1.8579624721673238
1.3,0.6527586773954317
1.2,0.9460160555853732
0.9,0.040464765640341425
0.6,-1.1282174296094236
0.2,-2.223709867531227
0.3,-1.4010408800412155
0.9,0.8383657891711263
1.2,1.3355082543920205
0.7,0.48059982704358595
0.9,1.0933464353930409
0.3,-1.151993433951769
0.0,-2.512036120317217
0.1,-2.4307709276260505
0.7,-0.19300810747520095
2.1,3.3817798057777635
1.5,2.1227462980571845
1.5,2.23895192526931
1.8,2.993257811344811
1.2,0.34690555048538274
1.5,1.4617534593712285
2.7,6.775753530715658
1.0,0.964472055909412
2.5,3.232295098417746
1.3,1.092306460416034
1.7,2.7480854238031127
0.8,-0.7068431136072477
2.4,4.929732295260499
1.8,3.3556820926328603
2.3,3.4895183470424436
1.9,2.9196831437272053
1.6,1.6153961809346877
